uf,ano,mes,metodologia,esf,eap,equipes,populacao,cobertura
AM,2010,11,AB,530.0,,,3393369.0,65.02
AM,2010,12,AB,528.0,,,3393369.0,65.21
AM,2011,1,AB,527.0,,,3483985.0,64.24
AM,2011,2,AB,522.0,,,3483985.0,63.02
AM,2011,3,AB,516.0,,,3483985.0,62.42
AM,2011,4,AB,519.0,,,3483985.0,62.34
AM,2011,5,AB,527.0,,,3483985.0,63.3
AM,2011,6,AB,526.0,,,3483985.0,63.39
AM,2011,7,AB,536.0,,,3483985.0,63.9
AM,2011,8,AB,531.0,,,3483985.0,63.67
AM,2011,9,AB,526.0,,,3483985.0,62.93
AM,2011,10,AB,529.0,,,3483985.0,63.32
AM,2011,11,AB,529.0,,,3483985.0,63.42
AM,2011,12,AB,532.0,,,3483985.0,63.88
AM,2012,1,AB,528.0,,,3538359.0,62.62
AM,2012,2,AB,530.0,,,3538359.0,62.92
AM,2012,3,AB,531.0,,,3538359.0,62.55
AM,2012,4,AB,530.0,,,3538359.0,62.32
AM,2012,5,AB,530.0,,,3538359.0,61.9
AM,2012,6,AB,527.0,,,3538359.0,61.67
AM,2012,7,AB,532.0,,,3538359.0,61.78
AM,2012,8,AB,519.0,,,3538359.0,60.93
AM,2012,9,AB,518.0,,,3538359.0,60.72
AM,2012,10,AB,526.0,,,3538359.0,61.08
AM,2012,11,AB,537.0,,,3538359.0,61.9
AM,2012,12,AB,539.0,,,3538359.0,62.44
AM,2013,1,AB,535.0,,,3590985.0,62.07
AM,2013,2,AB,533.0,,,3590985.0,62.27
AM,2013,3,AB,547.0,,,3590985.0,63.57
AM,2013,4,AB,545.0,,,3590985.0,63.0
AM,2013,5,AB,543.0,,,3590985.0,62.12
AM,2013,6,AB,540.0,,,3590985.0,61.99
AM,2013,7,AB,544.0,,,3590985.0,62.41
AM,2013,8,AB,547.0,,,3590985.0,62.47
AM,2013,9,AB,540.0,,,3590985.0,62.87
AM,2013,10,AB,535.0,,,3590985.0,63.42
AM,2013,11,AB,548.0,,,3590985.0,64.08
AM,2013,12,AB,579.0,,,3590985.0,67.02
AM,2014,1,AB,594.0,,,3807921.0,64.54
AM,2014,2,AB,600.0,,,3807921.0,64.89
AM,2014,3,AB,604.0,,,3807921.0,65.12
AM,2014,4,AB,616.0,,,3807921.0,64.94
AM,2014,5,AB,624.0,,,3807921.0,65.51
AM,2014,6,AB,636.0,,,3807921.0,65.78
AM,2014,7,AB,667.0,,,3807921.0,67.42
AM,2014,8,AB,668.0,,,3807921.0,67.29
AM,2014,9,AB,675.0,,,3807921.0,67.86
AM,2014,10,AB,679.0,,,3807921.0,67.96
AM,2014,11,AB,679.0,,,3807921.0,68.39
AM,2014,12,AB,686.0,,,3807921.0,68.7
AM,2015,1,AB,682.0,,,3873743.0,67.47
AM,2015,2,AB,681.0,,,3873743.0,67.2
AM,2015,3,AB,679.0,,,3873743.0,65.96
AM,2015,4,AB,680.0,,,3873743.0,65.94
AM,2015,5,AB,689.0,,,3873743.0,66.98
AM,2015,6,AB,692.0,,,3873743.0,66.9
AM,2015,7,AB,691.0,,,3873743.0,67.51
AM,2015,8,AB,695.0,,,3873743.0,67.84
AM,2015,9,AB,704.0,,,3873743.0,68.25
AM,2015,10,AB,704.0,,,3873743.0,67.99
AM,2015,11,AB,695.0,,,3873743.0,67.56
AM,2015,12,AB,694.0,,,3873743.0,67.43
AM,2016,1,AB,692.0,,,3938336.0,66.52
AM,2016,2,AB,693.0,,,3938336.0,66.72
AM,2016,3,AB,686.0,,,3938336.0,66.18
AM,2016,4,AB,677.0,,,3938336.0,65.84
AM,2016,5,AB,672.0,,,3938336.0,65.61
AM,2016,6,AB,678.0,,,3938336.0,65.24
AM,2016,7,AB,670.0,,,3938336.0,64.97
AM,2016,8,AB,674.0,,,3938336.0,65.72
AM,2016,9,AB,675.0,,,3938336.0,64.91
AM,2016,10,AB,675.0,,,3938336.0,64.53
AM,2016,11,AB,669.0,,,3938336.0,64.44
AM,2016,12,AB,657.0,,,3938336.0,64.31
AM,2017,1,AB,661.0,,,4001667.0,63.01
AM,2017,2,AB,664.0,,,4001667.0,62.72
AM,2017,3,AB,673.0,,,4001667.0,62.47
AM,2017,4,AB,659.0,,,4001667.0,62.51
AM,2017,5,AB,661.0,,,4001667.0,63.7
AM,2017,6,AB,667.0,,,4001667.0,63.15
AM,2017,7,AB,668.0,,,4001667.0,63.18
AM,2017,8,AB,662.0,,,4001667.0,61.42
AM,2017,9,AB,659.0,,,4001667.0,60.79
AM,2017,10,AB,671.0,,,4001667.0,62.38
AM,2017,11,AB,679.0,,,4001667.0,63.05
AM,2017,12,AB,691.0,,,4001667.0,63.48
AM,2018,1,AB,696.0,,,4063614.0,63.04
AM,2018,2,AB,698.0,,,4063614.0,63.22
AM,2018,3,AB,689.0,,,4063614.0,62.58
AM,2018,4,AB,717.0,,,4063614.0,64.1
AM,2018,5,AB,713.0,,,4063614.0,64.6
AM,2018,6,AB,715.0,,,4063614.0,63.96
AM,2018,7,AB,729.0,,,4063614.0,64.28
AM,2018,8,AB,740.0,,,4063614.0,65.02
AM,2018,9,AB,734.0,,,4063614.0,66.27
AM,2018,10,AB,745.0,,,4063614.0,66.67
AM,2018,11,AB,735.0,,,4063614.0,66.13
AM,2018,12,AB,735.0,,,4063614.0,66.14
AM,2019,1,AB,698.0,,,4080611.0,63.83
AM,2019,2,AB,682.0,,,4080611.0,62.47
AM,2019,3,AB,710.0,,,4080611.0,64.31
AM,2019,4,AB,751.0,,,4080611.0,67.57
AM,2019,5,AB,754.0,,,4080611.0,67.27
AM,2019,6,AB,758.0,,,4080611.0,67.39
AM,2019,7,AB,752.0,,,4080611.0,67.0
AM,2019,8,AB,754.0,,,4080611.0,67.35
AM,2019,9,AB,761.0,,,4080611.0,67.57
AM,2019,10,AB,769.0,,,4080611.0,68.07
AM,2019,11,AB,791.0,,,4080611.0,70.65
AM,2019,12,AB,789.0,,,4080611.0,70.4
AM,2020,1,AB,815.0,,,4144597.0,69.95
AM,2020,2,AB,811.0,,,4144597.0,69.76
AM,2020,3,AB,806.0,,,4144597.0,69.09
AM,2020,4,AB,818.0,,,4144597.0,72.0
AM,2020,5,AB,804.0,,,4144597.0,74.47
AM,2020,6,AB,806.0,,,4144597.0,74.12
AM,2020,7,AB,813.0,,,4144597.0,74.83
AM,2020,8,AB,731.0,,,4144597.0,70.36
AM,2020,9,AB,836.0,,,4144597.0,76.73
AM,2020,10,AB,841.0,,,4144597.0,77.58
AM,2020,11,AB,832.0,,,4144597.0,77.21
AM,2020,12,AB,831.0,,,4144597.0,77.1
AM,2021,1,APS,918.0,123.0,1041.0,4207714.0,81.55
AM,2021,2,APS,918.0,125.0,1043.0,4207714.0,81.47
AM,2021,3,APS,944.0,128.0,1072.0,4207714.0,84.02
AM,2021,4,APS,950.0,132.0,1082.0,4207714.0,84.57
AM,2021,5,APS,953.0,134.0,1087.0,4207714.0,85.02
AM,2021,6,APS,956.0,132.0,1088.0,4207714.0,85.05
AM,2021,7,APS,959.0,139.0,1098.0,4207714.0,85.79
AM,2021,8,APS,965.0,138.0,1103.0,4207714.0,85.87
AM,2021,9,APS,975.0,138.0,1113.0,4207714.0,86.37
AM,2021,10,APS,976.0,137.0,1113.0,4207714.0,86.16
AM,2021,11,APS,983.0,129.0,1112.0,4207714.0,86.21
AM,2021,12,APS,981.0,129.0,1110.0,4207714.0,86.14
AM,2022,1,APS,870.0,126.0,996.0,4269995.0,82.6
AM,2022,2,APS,873.0,132.0,1005.0,4269995.0,83.06
AM,2022,3,APS,871.0,134.0,1005.0,4269995.0,82.98
AM,2022,4,APS,875.0,135.0,1010.0,4269995.0,83.44
AM,2022,5,APS,873.0,136.0,1009.0,4269995.0,83.28
AM,2022,6,APS,871.0,134.0,1005.0,4269995.0,83.07
AM,2022,7,APS,875.0,134.0,1009.0,4269995.0,83.38
AM,2022,8,APS,876.0,134.0,1010.0,4269995.0,83.43
AM,2022,9,APS,875.0,134.0,1009.0,4269995.0,83.46
AM,2022,10,APS,873.0,133.0,1006.0,4269995.0,83.3
AM,2022,11,APS,875.0,131.0,1006.0,4269995.0,83.36
AM,2022,12,APS,877.0,128.0,1005.0,4269995.0,83.4
AM,2023,1,APS,882.0,122.0,1004.0,3941613.0,90.7
AM,2023,2,APS,872.0,122.0,994.0,3941613.0,89.81
AM,2023,3,APS,871.0,122.0,993.0,3941613.0,89.66
AM,2023,4,APS,858.0,120.0,978.0,3941613.0,89.65
AM,2023,5,APS,872.0,123.0,995.0,3941613.0,91.22
AM,2023,6,APS,877.0,126.0,1003.0,3941613.0,91.69
AM,2023,7,APS,885.0,125.0,1010.0,3941613.0,91.87
AM,2023,8,APS,880.0,126.0,1006.0,3941613.0,91.86
AM,2023,9,APS,888.0,129.0,1017.0,3941613.0,92.9
AM,2023,10,APS,895.0,132.0,1027.0,3941613.0,93.55
AM,2023,11,APS,896.0,132.0,1028.0,3941613.0,93.66
AM,2023,12,APS,906.0,132.0,1038.0,3941613.0,94.57
AM,2024,1,APS,919.0,136.0,1055.0,3941613.0,95.86
AM,2024,2,APS,918.0,138.0,1056.0,3941613.0,95.94
AM,2024,3,APS,921.0,133.0,1054.0,3941613.0,96.01
AM,2024,4,APS,917.0,133.0,1050.0,3941613.0,95.51
AM,2024,5,APS,922.0,131.0,1053.0,3941613.0,96.03
AM,2024,6,APS,924.0,131.0,1055.0,3941613.0,96.29
AM,2024,7,APS,939.0,130.0,1069.0,3941613.0,97.52
AM,2024,8,APS,937.0,130.0,1067.0,3941613.0,97.33
AM,2024,9,APS,938.0,131.0,1069.0,3941613.0,97.42
AM,2024,10,APS,942.0,131.0,1073.0,3941613.0,97.87
AM,2024,11,APS,944.0,132.0,1076.0,3941613.0,98.06
AM,2024,12,APS,951.0,132.0,1083.0,3941613.0,98.74
AM,2025,1,APS,978.0,128.0,1106.0,4281209.0,92.8
AM,2025,2,APS,980.0,127.0,1107.0,4281209.0,93.04
AM,2025,3,APS,975.0,124.0,1099.0,4281209.0,92.52
AM,2025,4,APS,979.0,125.0,1104.0,4281209.0,92.92
AM,2025,5,APS,980.0,126.0,1106.0,4281209.0,93.07
AM,2025,6,APS,981.0,125.0,1106.0,4281209.0,92.92
AM,2025,7,APS,976.0,125.0,1101.0,4281209.0,92.67
AM,2025,8,APS,978.0,126.0,1104.0,4281209.0,92.85
AM,2025,9,APS,978.0,127.0,1105.0,4281209.0,93.07
AM,2025,10,APS,979.0,126.0,1105.0,4281209.0,93.11
AM,2025,11,APS,981.0,125.0,1106.0,4281209.0,93.15
AM,2025,12,APS,984.0,126.0,1110.0,4281209.0,93.46
AM,2026,1,APS,982.0,125.0,1107.0,4321616.0,92.11
AM,2026,2,APS,987.0,122.0,1109.0,4321616.0,90.36
AM,2026,3,APS,989.0,122.0,1111.0,4321616.0,85.62
AM,2026,4,APS,989.0,122.0,1111.0,4321616.0,92.46
AM,2026,5,APS,989.0,122.0,1111.0,4321616.0,85.66
AM,2026,6,APS,994.0,123.0,1117.0,4321616.0,86.13
RR,2007,7,AB,80.0,,,403344.0,66.87
RR,2007,8,AB,81.0,,,403344.0,84.0
RR,2007,9,AB,84.0,,,403344.0,83.3
RR,2007,10,AB,89.0,,,403344.0,84.93
RR,2007,11,AB,89.0,,,403344.0,84.93
RR,2007,12,AB,94.0,,,403344.0,85.38
RR,2008,1,AB,94.0,,,395725.0,85.63
RR,2008,2,AB,87.0,,,395725.0,84.62
RR,2008,3,AB,90.0,,,395725.0,84.21
RR,2008,4,AB,90.0,,,395725.0,84.85
RR,2008,5,AB,92.0,,,395725.0,85.66
RR,2008,6,AB,94.0,,,395725.0,87.4
RR,2008,7,AB,95.0,,,395725.0,87.4
RR,2008,8,AB,97.0,,,395725.0,86.62
RR,2008,9,AB,98.0,,,395725.0,86.8
RR,2008,10,AB,100.0,,,395725.0,85.78
RR,2008,11,AB,100.0,,,395725.0,85.78
RR,2008,12,AB,99.0,,,395725.0,85.78
RR,2009,1,AB,98.0,,,412783.0,82.82
RR,2009,2,AB,96.0,,,412783.0,82.44
RR,2009,3,AB,94.0,,,412783.0,82.08
RR,2009,4,AB,97.0,,,412783.0,80.66
RR,2009,5,AB,97.0,,,412783.0,80.66
RR,2009,6,AB,99.0,,,412783.0,83.47
RR,2009,7,AB,103.0,,,412783.0,84.02
RR,2009,8,AB,101.0,,,412783.0,83.37
RR,2009,9,AB,100.0,,,412783.0,82.33
RR,2009,10,AB,98.0,,,412783.0,81.22
RR,2009,11,AB,100.0,,,412783.0,81.36
RR,2009,12,AB,98.0,,,412783.0,79.56
RR,2010,1,AB,99.0,,,421499.0,78.43
RR,2010,2,AB,101.0,,,421499.0,79.05
RR,2010,3,AB,103.0,,,421499.0,79.26
RR,2010,4,AB,97.0,,,421499.0,80.11
RR,2010,5,AB,94.0,,,421499.0,78.7
RR,2010,6,AB,93.0,,,421499.0,78.66
RR,2010,7,AB,95.0,,,421499.0,79.45
RR,2010,8,AB,92.0,,,421499.0,77.73
RR,2010,9,AB,95.0,,,421499.0,79.04
RR,2010,10,AB,97.0,,,421499.0,81.75
RR,2010,11,AB,96.0,,,421499.0,82.82
RR,2010,12,AB,97.0,,,421499.0,83.04
RR,2011,1,AB,107.0,,,450479.0,80.92
RR,2011,2,AB,108.0,,,450479.0,81.96
RR,2011,3,AB,106.0,,,450479.0,81.9
RR,2011,4,AB,99.0,,,450479.0,80.96
RR,2011,5,AB,94.0,,,450479.0,78.57
RR,2011,6,AB,94.0,,,450479.0,77.91
RR,2011,7,AB,95.0,,,450479.0,78.51
RR,2011,8,AB,95.0,,,450479.0,78.51
RR,2011,9,AB,94.0,,,450479.0,78.08
RR,2011,10,AB,92.0,,,450479.0,77.28
RR,2011,11,AB,81.0,,,450479.0,69.63
RR,2011,12,AB,108.0,,,450479.0,83.22
RR,2012,1,AB,108.0,,,460157.0,81.89
RR,2012,2,AB,105.0,,,460157.0,80.78
RR,2012,3,AB,104.0,,,460157.0,80.95
RR,2012,4,AB,100.0,,,460157.0,80.94
RR,2012,5,AB,95.0,,,460157.0,79.22
RR,2012,6,AB,100.0,,,460157.0,80.78
RR,2012,7,AB,102.0,,,460157.0,80.43
RR,2012,8,AB,101.0,,,460157.0,80.22
RR,2012,9,AB,94.0,,,460157.0,76.66
RR,2012,10,AB,94.0,,,460157.0,76.72
RR,2012,11,AB,94.0,,,460157.0,76.48
RR,2012,12,AB,98.0,,,460157.0,77.32
RR,2013,1,AB,106.0,,,469524.0,80.72
RR,2013,2,AB,104.0,,,469524.0,79.72
RR,2013,3,AB,95.0,,,469524.0,77.21
RR,2013,4,AB,83.0,,,469524.0,66.26
RR,2013,5,AB,94.0,,,469524.0,70.91
RR,2013,6,AB,88.0,,,469524.0,66.65
RR,2013,7,AB,84.0,,,469524.0,64.08
RR,2013,8,AB,80.0,,,469524.0,62.77
RR,2013,9,AB,84.0,,,469524.0,64.66
RR,2013,10,AB,76.0,,,469524.0,64.2
RR,2013,11,AB,73.0,,,469524.0,63.46
RR,2013,12,AB,100.0,,,469524.0,77.75
RR,2014,1,AB,104.0,,,488072.0,77.99
RR,2014,2,AB,105.0,,,488072.0,80.0
RR,2014,3,AB,109.0,,,488072.0,79.28
RR,2014,4,AB,110.0,,,488072.0,80.39
RR,2014,5,AB,112.0,,,488072.0,79.16
RR,2014,6,AB,111.0,,,488072.0,79.27
RR,2014,7,AB,111.0,,,488072.0,78.87
RR,2014,8,AB,115.0,,,488072.0,80.91
RR,2014,9,AB,115.0,,,488072.0,79.18
RR,2014,10,AB,114.0,,,488072.0,78.43
RR,2014,11,AB,115.0,,,488072.0,78.52
RR,2014,12,AB,115.0,,,488072.0,78.52
RR,2015,1,AB,116.0,,,496936.0,78.13
RR,2015,2,AB,110.0,,,496936.0,73.96
RR,2015,3,AB,108.0,,,496936.0,73.42
RR,2015,4,AB,113.0,,,496936.0,78.02
RR,2015,5,AB,113.0,,,496936.0,76.16
RR,2015,6,AB,118.0,,,496936.0,77.8
RR,2015,7,AB,117.0,,,496936.0,78.18
RR,2015,8,AB,118.0,,,496936.0,81.29
RR,2015,9,AB,116.0,,,496936.0,82.81
RR,2015,10,AB,122.0,,,496936.0,82.46
RR,2015,11,AB,124.0,,,496936.0,83.78
RR,2015,12,AB,124.0,,,496936.0,84.38
RR,2016,1,AB,123.0,,,505665.0,82.86
RR,2016,2,AB,121.0,,,505665.0,83.21
RR,2016,3,AB,121.0,,,505665.0,82.64
RR,2016,4,AB,122.0,,,505665.0,79.11
RR,2016,5,AB,123.0,,,505665.0,78.79
RR,2016,6,AB,124.0,,,505665.0,80.33
RR,2016,7,AB,124.0,,,505665.0,80.33
RR,2016,8,AB,122.0,,,505665.0,80.11
RR,2016,9,AB,124.0,,,505665.0,80.16
RR,2016,10,AB,124.0,,,505665.0,80.16
RR,2016,11,AB,123.0,,,505665.0,80.16
RR,2016,12,AB,122.0,,,505665.0,80.16
RR,2017,1,AB,118.0,,,514229.0,77.37
RR,2017,2,AB,123.0,,,514229.0,78.51
RR,2017,3,AB,126.0,,,514229.0,78.68
RR,2017,4,AB,125.0,,,514229.0,78.59
RR,2017,5,AB,126.0,,,514229.0,78.61
RR,2017,6,AB,126.0,,,514229.0,77.27
RR,2017,7,AB,124.0,,,514229.0,77.07
RR,2017,8,AB,127.0,,,514229.0,77.69
RR,2017,9,AB,127.0,,,514229.0,77.1
RR,2017,10,AB,119.0,,,514229.0,75.97
RR,2017,11,AB,116.0,,,514229.0,74.28
RR,2017,12,AB,118.0,,,514229.0,75.33
RR,2018,1,AB,129.0,,,522636.0,79.39
RR,2018,2,AB,130.0,,,522636.0,83.42
RR,2018,3,AB,129.0,,,522636.0,83.01
RR,2018,4,AB,132.0,,,522636.0,83.17
RR,2018,5,AB,129.0,,,522636.0,82.43
RR,2018,6,AB,127.0,,,522636.0,81.85
RR,2018,7,AB,129.0,,,522636.0,81.61
RR,2018,8,AB,128.0,,,522636.0,81.02
RR,2018,9,AB,132.0,,,522636.0,81.8
RR,2018,10,AB,136.0,,,522636.0,83.66
RR,2018,11,AB,136.0,,,522636.0,83.9
RR,2018,12,AB,132.0,,,522636.0,83.13
RR,2019,1,AB,122.0,,,576568.0,75.47
RR,2019,2,AB,121.0,,,576568.0,73.41
RR,2019,3,AB,127.0,,,576568.0,72.77
RR,2019,4,AB,129.0,,,576568.0,75.0
RR,2019,5,AB,131.0,,,576568.0,73.77
RR,2019,6,AB,129.0,,,576568.0,73.85
RR,2019,7,AB,130.0,,,576568.0,74.03
RR,2019,8,AB,128.0,,,576568.0,72.83
RR,2019,9,AB,127.0,,,576568.0,72.56
RR,2019,10,AB,127.0,,,576568.0,72.79
RR,2019,11,AB,126.0,,,576568.0,71.65
RR,2019,12,AB,124.0,,,576568.0,71.74
RR,2020,1,AB,135.0,,,605761.0,72.88
RR,2020,2,AB,129.0,,,605761.0,73.33
RR,2020,3,AB,125.0,,,605761.0,73.48
RR,2020,4,AB,141.0,,,605761.0,84.58
RR,2020,5,AB,139.0,,,605761.0,85.65
RR,2020,6,AB,132.0,,,605761.0,87.85
RR,2020,7,AB,131.0,,,605761.0,84.53
RR,2020,8,AB,127.0,,,605761.0,85.03
RR,2020,9,AB,138.0,,,605761.0,86.01
RR,2020,10,AB,136.0,,,605761.0,85.49
RR,2020,11,AB,136.0,,,605761.0,85.52
RR,2020,12,AB,135.0,,,605761.0,84.56
RR,2021,1,APS,139.0,1.0,140.0,631181.0,81.66
RR,2021,2,APS,142.0,1.0,143.0,631181.0,80.16
RR,2021,3,APS,143.0,1.0,144.0,631181.0,80.23
RR,2021,4,APS,142.0,1.0,143.0,631181.0,80.24
RR,2021,5,APS,143.0,1.0,144.0,631181.0,79.71
RR,2021,6,APS,142.0,1.0,143.0,631181.0,79.72
RR,2021,7,APS,143.0,1.0,144.0,631181.0,80.28
RR,2021,8,APS,142.0,1.0,143.0,631181.0,80.37
RR,2021,9,APS,146.0,1.0,147.0,631181.0,82.61
RR,2021,10,APS,145.0,1.0,146.0,631181.0,82.62
RR,2021,11,APS,145.0,1.0,146.0,631181.0,82.63
RR,2021,12,APS,146.0,1.0,147.0,631181.0,83.19
RR,2022,1,APS,146.0,1.0,147.0,652713.0,79.05
RR,2022,2,APS,143.0,1.0,144.0,652713.0,77.43
RR,2022,3,APS,135.0,1.0,136.0,652713.0,73.13
RR,2022,4,APS,142.0,1.0,143.0,652713.0,76.89
RR,2022,5,APS,139.0,1.0,140.0,652713.0,75.28
RR,2022,6,APS,138.0,1.0,139.0,652713.0,74.74
RR,2022,7,APS,138.0,1.0,139.0,652713.0,74.74
RR,2022,8,APS,144.0,1.0,145.0,652713.0,77.95
RR,2022,9,APS,146.0,1.0,147.0,652713.0,79.03
RR,2022,10,APS,146.0,1.0,147.0,652713.0,79.03
RR,2022,11,APS,146.0,1.0,147.0,652713.0,79.03
RR,2022,12,APS,146.0,1.0,147.0,652713.0,79.03
RR,2023,1,APS,145.0,1.0,146.0,636707.0,80.68
RR,2023,2,APS,136.0,1.0,137.0,636707.0,75.75
RR,2023,3,APS,137.0,1.0,138.0,636707.0,76.3
RR,2023,4,APS,135.0,1.0,136.0,636707.0,75.43
RR,2023,5,APS,136.0,1.0,137.0,636707.0,75.75
RR,2023,6,APS,216.0,1.0,217.0,636707.0,120.02
RR,2023,7,APS,216.0,1.0,217.0,636707.0,120.03
RR,2023,8,APS,228.0,1.0,229.0,636707.0,126.34
RR,2023,9,APS,228.0,1.0,229.0,636707.0,126.7
RR,2023,10,APS,228.0,1.0,229.0,636707.0,126.72
RR,2023,11,APS,230.0,1.0,231.0,636707.0,127.82
RR,2023,12,APS,232.0,1.0,233.0,636707.0,128.57
RR,2024,1,APS,233.0,1.0,234.0,636707.0,129.48
RR,2024,2,APS,235.0,1.0,236.0,636707.0,130.18
RR,2024,3,APS,239.0,1.0,240.0,636707.0,132.47
RR,2024,4,APS,243.0,1.0,244.0,636707.0,134.68
RR,2024,5,APS,243.0,1.0,244.0,636707.0,135.08
RR,2024,6,APS,243.0,1.0,244.0,636707.0,135.09
RR,2024,7,APS,244.0,1.0,245.0,636707.0,135.24
RR,2024,8,APS,244.0,1.0,245.0,636707.0,135.63
RR,2024,9,APS,246.0,1.0,247.0,636707.0,136.72
RR,2024,10,APS,246.0,1.0,247.0,636707.0,136.73
RR,2024,11,APS,247.0,1.0,248.0,636707.0,137.29
RR,2024,12,APS,244.0,1.0,245.0,629392.0,137.22
RR,2025,1,APS,244.0,1.0,245.0,709016.0,121.77
RR,2025,2,APS,249.0,1.0,250.0,716793.0,122.94
RR,2025,3,APS,249.0,1.0,250.0,716793.0,122.95
RR,2025,4,APS,250.0,0,250.0,716793.0,123.08
RR,2025,5,APS,251.0,0,251.0,716793.0,123.59
RR,2025,6,APS,251.0,0,251.0,716793.0,123.64
RR,2025,7,APS,251.0,0,251.0,716793.0,123.21
RR,2025,8,APS,247.0,0,247.0,716793.0,121.7
RR,2025,9,APS,250.0,0,250.0,716793.0,123.15
RR,2025,10,APS,252.0,0,252.0,716793.0,124.14
RR,2025,11,APS,252.0,0,252.0,716793.0,123.73
RR,2025,12,APS,252.0,0,252.0,716793.0,124.17
RR,2026,1,APS,251.0,0,251.0,738772.0,119.32
RR,2026,2,APS,250.0,0,250.0,738772.0,118.7
RR,2026,3,APS,249.0,3.0,252.0,738772.0,119.03
RR,2026,4,APS,249.0,3.0,252.0,738772.0,120.17
RR,2026,5,APS,249.0,3.0,252.0,738772.0,119.03
RR,2026,6,APS,249.0,3.0,252.0,738772.0,119.03
PA,2007,7,AB,619.0,,,7110465.0,29.47
PA,2007,8,AB,635.0,,,7110465.0,40.73
PA,2007,9,AB,646.0,,,7110465.0,42.24
PA,2007,10,AB,698.0,,,7110465.0,43.1
PA,2007,11,AB,734.0,,,7110465.0,43.67
PA,2007,12,AB,742.0,,,7110465.0,44.08
PA,2008,1,AB,743.0,,,6993232.0,45.03
PA,2008,2,AB,749.0,,,6993232.0,45.21
PA,2008,3,AB,759.0,,,6993232.0,45.1
PA,2008,4,AB,777.0,,,6993232.0,46.31
PA,2008,5,AB,799.0,,,6993232.0,47.01
PA,2008,6,AB,804.0,,,6993232.0,47.3
PA,2008,7,AB,816.0,,,6993232.0,47.92
PA,2008,8,AB,821.0,,,6993232.0,48.04
PA,2008,9,AB,820.0,,,6993232.0,48.01
PA,2008,10,AB,821.0,,,6993232.0,48.72
PA,2008,11,AB,828.0,,,6993232.0,48.94
PA,2008,12,AB,846.0,,,6993232.0,49.54
PA,2009,1,AB,845.0,,,7321493.0,47.82
PA,2009,2,AB,844.0,,,7321493.0,48.07
PA,2009,3,AB,851.0,,,7321493.0,48.16
PA,2009,4,AB,853.0,,,7321493.0,48.86
PA,2009,5,AB,858.0,,,7321493.0,48.95
PA,2009,6,AB,859.0,,,7321493.0,49.31
PA,2009,7,AB,871.0,,,7321493.0,49.69
PA,2009,8,AB,884.0,,,7321493.0,49.51
PA,2009,9,AB,887.0,,,7321493.0,48.12
PA,2009,10,AB,900.0,,,7321493.0,48.6
PA,2009,11,AB,897.0,,,7321493.0,48.57
PA,2009,12,AB,893.0,,,7321493.0,48.6
PA,2010,1,AB,883.0,,,7457119.0,48.06
PA,2010,2,AB,896.0,,,7457119.0,48.39
PA,2010,3,AB,907.0,,,7457119.0,48.76
PA,2010,4,AB,908.0,,,7457119.0,48.81
PA,2010,5,AB,918.0,,,7457119.0,49.12
PA,2010,6,AB,925.0,,,7457119.0,49.37
PA,2010,7,AB,935.0,,,7457119.0,49.5
PA,2010,8,AB,941.0,,,7457119.0,49.65
PA,2010,9,AB,945.0,,,7457119.0,49.99
PA,2010,10,AB,958.0,,,7457119.0,50.44
PA,2010,11,AB,962.0,,,7457119.0,50.78
PA,2010,12,AB,966.0,,,7457119.0,50.6
PA,2011,1,AB,968.0,,,7581051.0,50.5
PA,2011,2,AB,970.0,,,7581051.0,50.67
PA,2011,3,AB,975.0,,,7581051.0,50.77
PA,2011,4,AB,969.0,,,7581051.0,50.57
PA,2011,5,AB,974.0,,,7581051.0,51.02
PA,2011,6,AB,978.0,,,7581051.0,51.23
PA,2011,7,AB,992.0,,,7581051.0,51.37
PA,2011,8,AB,997.0,,,7581051.0,51.62
PA,2011,9,AB,997.0,,,7581051.0,51.67
PA,2011,10,AB,998.0,,,7581051.0,51.87
PA,2011,11,AB,1005.0,,,7581051.0,51.79
PA,2011,12,AB,1017.0,,,7581051.0,52.13
PA,2012,1,AB,1023.0,,,7688531.0,51.9
PA,2012,2,AB,1024.0,,,7688531.0,52.22
PA,2012,3,AB,1028.0,,,7688531.0,52.22
PA,2012,4,AB,1022.0,,,7688531.0,51.85
PA,2012,5,AB,1020.0,,,7688531.0,51.88
PA,2012,6,AB,1022.0,,,7688531.0,51.95
PA,2012,7,AB,1030.0,,,7688531.0,52.45
PA,2012,8,AB,1031.0,,,7688531.0,52.41
PA,2012,9,AB,1035.0,,,7688531.0,52.42
PA,2012,10,AB,1033.0,,,7688531.0,52.4
PA,2012,11,AB,1036.0,,,7688531.0,52.6
PA,2012,12,AB,1041.0,,,7688531.0,52.81
PA,2013,1,AB,1039.0,,,7822205.0,51.92
PA,2013,2,AB,1047.0,,,7822205.0,52.21
PA,2013,3,AB,1041.0,,,7822205.0,51.9
PA,2013,4,AB,1036.0,,,7822205.0,52.09
PA,2013,5,AB,1050.0,,,7822205.0,52.25
PA,2013,6,AB,1060.0,,,7822205.0,53.18
PA,2013,7,AB,1070.0,,,7822205.0,53.5
PA,2013,8,AB,1070.0,,,7822205.0,53.59
PA,2013,9,AB,1077.0,,,7822205.0,53.38
PA,2013,10,AB,1089.0,,,7822205.0,54.33
PA,2013,11,AB,1095.0,,,7822205.0,54.96
PA,2013,12,AB,1095.0,,,7822205.0,55.43
