codigo,campo,uf,ano,valor,origem,atualizadoEm,por,nota
focos,,PA,2011,26563.000000000004,migracao,2026-09-13,migracao,
focos,,PA,2012,37221,migracao,2026-09-13,migracao,
focos,,PA,2013,24045.999999999996,migracao,2026-09-13,migracao,
focos,,PA,2014,35526,migracao,2026-09-13,migracao,
focos,,PA,2015,43164,migracao,2026-09-13,migracao,
focos,,PA,2016,29723.999999999996,migracao,2026-09-13,migracao,
focos,,PA,2017,49769.99999999999,migracao,2026-09-13,migracao,
focos,,PA,2018,22080,migracao,2026-09-13,migracao,
focos,,PA,2019,30165,migracao,2026-09-13,migracao,
focos,,PA,2020,38603,migracao,2026-09-13,migracao,
focos,,PA,2021,22876,migracao,2026-09-13,migracao,
focos,,PA,2022,41421,migracao,2026-09-13,migracao,
focos,,PA,2023,41715,migracao,2026-09-13,migracao,
focos,,PA,2024,56070,migracao,2026-09-13,migracao,
focos,,RO,2003,30557.000000000004,migracao,2026-09-13,migracao,
focos,,RO,2004,40881,migracao,2026-09-13,migracao,
focos,,RO,2005,41648.99999999999,migracao,2026-09-13,migracao,
focos,,RO,2007,27499.999999999996,migracao,2026-09-13,migracao,
focos,,RO,2008,11560,migracao,2026-09-13,migracao,
focos,,RO,2009,5401,migracao,2026-09-13,migracao,
focos,,RO,2010,16970,migracao,2026-09-13,migracao,
focos,,RO,2011,6080,migracao,2026-09-13,migracao,
focos,,RO,2012,8312,migracao,2026-09-13,migracao,
focos,,RO,2013,4613,migracao,2026-09-13,migracao,
focos,,RO,2014,7334,migracao,2026-09-13,migracao,
focos,,RO,2015,13113,migracao,2026-09-13,migracao,
focos,,RO,2017,11313,migracao,2026-09-13,migracao,
focos,,RO,2018,10255,migracao,2026-09-13,migracao,
focos,,RO,2019,11230,migracao,2026-09-13,migracao,
focos,,RO,2020,11145,migracao,2026-09-13,migracao,
focos,,RO,2021,10030,migracao,2026-09-13,migracao,
focos,,RO,2022,12460,migracao,2026-09-13,migracao,
focos,,RO,2023,7417,migracao,2026-09-13,migracao,
focos,,RO,2024,10692,migracao,2026-09-13,migracao,
focos,,RR,2003,3987,migracao,2026-09-13,migracao,
focos,,RR,2004,2221,migracao,2026-09-13,migracao,
focos,,RR,2005,1461,migracao,2026-09-13,migracao,
focos,,RR,2006,2189,migracao,2026-09-13,migracao,
focos,,RR,2007,3244,migracao,2026-09-13,migracao,
focos,,RR,2008,1950,migracao,2026-09-13,migracao,
focos,,RR,2009,2359.0000000000005,migracao,2026-09-13,migracao,
focos,,RR,2010,1918,migracao,2026-09-13,migracao,
focos,,RR,2011,1475,migracao,2026-09-13,migracao,
focos,,RR,2012,1376.0000000000002,migracao,2026-09-13,migracao,
focos,,RR,2013,1395,migracao,2026-09-13,migracao,
focos,,RR,2014,2518.9999999999995,migracao,2026-09-13,migracao,
focos,,RR,2015,2452,migracao,2026-09-13,migracao,
focos,,RR,2016,3870.0000000000005,migracao,2026-09-13,migracao,
focos,,RR,2017,1565,migracao,2026-09-13,migracao,
focos,,RR,2018,2383,migracao,2026-09-13,migracao,
focos,,RR,2019,4784,migracao,2026-09-13,migracao,
focos,,RR,2020,1929.9999999999998,migracao,2026-09-13,migracao,
focos,,RR,2021,989,migracao,2026-09-13,migracao,
focos,,RR,2022,1223,migracao,2026-09-13,migracao,
focos,,RR,2023,2659,migracao,2026-09-13,migracao,
focos,,RR,2024,5358,migracao,2026-09-13,migracao,
focos,,TO,2003,12124,migracao,2026-09-13,migracao,
focos,,TO,2004,15147,migracao,2026-09-13,migracao,
focos,,TO,2005,16214,migracao,2026-09-13,migracao,
focos,,TO,2006,10299,migracao,2026-09-13,migracao,
focos,,TO,2007,25389,migracao,2026-09-13,migracao,
focos,,TO,2008,10753,migracao,2026-09-13,migracao,
focos,,TO,2009,6428,migracao,2026-09-13,migracao,
focos,,TO,2010,29100,migracao,2026-09-13,migracao,
focos,,TO,2011,10637,migracao,2026-09-13,migracao,
focos,,TO,2012,19044,migracao,2026-09-13,migracao,
focos,,TO,2013,9935.000000000002,migracao,2026-09-13,migracao,
focos,,TO,2014,14075,migracao,2026-09-13,migracao,
focos,,TO,2015,15705,migracao,2026-09-13,migracao,
focos,,TO,2016,14494,migracao,2026-09-13,migracao,
focos,,TO,2017,15673.000000000002,migracao,2026-09-13,migracao,
focos,,TO,2018,8033,migracao,2026-09-13,migracao,
focos,,TO,2019,13624.999999999998,migracao,2026-09-13,migracao,
focos,,TO,2020,12093,migracao,2026-09-13,migracao,
focos,,TO,2021,10007,migracao,2026-09-13,migracao,
focos,,TO,2022,12144.999999999998,migracao,2026-09-13,migracao,
focos,,TO,2023,9641,migracao,2026-09-13,migracao,
focos,,TO,2024,17251,migracao,2026-09-13,migracao,
ibc,,AC,2021,54.89,migracao,2026-09-13,migracao,
ibc,,AC,2022,58.28,migracao,2026-09-13,migracao,
ibc,,AC,2023,58.1,migracao,2026-09-13,migracao,
ibc,,AC,2024,50.97,migracao,2026-09-13,migracao,
ibc,,AC,2025,52.12,migracao,2026-09-13,migracao,
ibc,,AM,2021,54.01,migracao,2026-09-13,migracao,
ibc,,AM,2022,53.87,migracao,2026-09-13,migracao,
ibc,,AM,2023,53.66,migracao,2026-09-13,migracao,
ibc,,AM,2024,47.79,migracao,2026-09-13,migracao,
ibc,,AM,2025,48.8,migracao,2026-09-13,migracao,
ibc,,AP,2021,57.51,migracao,2026-09-13,migracao,
ibc,,AP,2022,62.68,migracao,2026-09-13,migracao,
ibc,,AP,2023,63.18,migracao,2026-09-13,migracao,
ibc,,AP,2024,56.37,migracao,2026-09-13,migracao,
ibc,,AP,2025,56.95,migracao,2026-09-13,migracao,
ibc,,MA,2021,51.73,migracao,2026-09-13,migracao,
ibc,,MA,2022,52.43,migracao,2026-09-13,migracao,
ibc,,MA,2023,53.06,migracao,2026-09-13,migracao,
ibc,,MA,2024,50.14,migracao,2026-09-13,migracao,
ibc,,MA,2025,52.56,migracao,2026-09-13,migracao,
ibc,,MT,2021,60.66,migracao,2026-09-13,migracao,
ibc,,MT,2022,62.09,migracao,2026-09-13,migracao,
ibc,,MT,2023,62.23,migracao,2026-09-13,migracao,
ibc,,MT,2024,57.92,migracao,2026-09-13,migracao,
ibc,,MT,2025,60.42,migracao,2026-09-13,migracao,
ibc,,PA,2021,52.73,migracao,2026-09-13,migracao,
ibc,,PA,2022,54.29,migracao,2026-09-13,migracao,
ibc,,PA,2023,54.99,migracao,2026-09-13,migracao,
ibc,,PA,2024,51.65,migracao,2026-09-13,migracao,
ibc,,PA,2025,53.1,migracao,2026-09-13,migracao,
ibc,,RO,2021,57.03,migracao,2026-09-13,migracao,
ibc,,RO,2022,60.37,migracao,2026-09-13,migracao,
ibc,,RO,2023,60.26,migracao,2026-09-13,migracao,
ibc,,RO,2024,53.38,migracao,2026-09-13,migracao,
ibc,,RO,2025,56.13,migracao,2026-09-13,migracao,
ibc,,RR,2021,55.19,migracao,2026-09-13,migracao,
ibc,,RR,2022,55.15,migracao,2026-09-13,migracao,
ibc,,RR,2023,53.65,migracao,2026-09-13,migracao,
ibc,,RR,2024,45.96,migracao,2026-09-13,migracao,
ibc,,RR,2025,49.19,migracao,2026-09-13,migracao,
ibc,,TO,2021,53.89,migracao,2026-09-13,migracao,
ibc,,TO,2022,55.78,migracao,2026-09-13,migracao,
ibc,,TO,2023,56.02,migracao,2026-09-13,migracao,
ibc,,TO,2024,52.26,migracao,2026-09-13,migracao,
ibc,,TO,2025,53.92,migracao,2026-09-13,migracao,
idebAnosFinais,,AC,2005,3.5,migracao,2026-09-13,migracao,
idebAnosFinais,,AC,2007,3.8,migracao,2026-09-13,migracao,
idebAnosFinais,,AC,2009,4.1,migracao,2026-09-13,migracao,
idebAnosFinais,,AC,2011,4.2,migracao,2026-09-13,migracao,
idebAnosFinais,,AC,2013,4.4,migracao,2026-09-13,migracao,
idebAnosFinais,,AC,2015,4.5,migracao,2026-09-13,migracao,
idebAnosFinais,,AC,2017,4.7,migracao,2026-09-13,migracao,
idebAnosFinais,,AC,2019,4.9,migracao,2026-09-13,migracao,
idebAnosFinais,,AC,2021,4.8,migracao,2026-09-13,migracao,
idebAnosFinais,,AC,2023,4.8,migracao,2026-09-13,migracao,
idebAnosFinais,,AC,2025,4.9,migracao,2026-09-13,migracao,
idebAnosFinais,,AM,2005,2.7,migracao,2026-09-13,migracao,
idebAnosFinais,,AM,2007,3.3,migracao,2026-09-13,migracao,
idebAnosFinais,,AM,2009,3.5,migracao,2026-09-13,migracao,
idebAnosFinais,,AM,2011,3.8,migracao,2026-09-13,migracao,
idebAnosFinais,,AM,2013,3.9,migracao,2026-09-13,migracao,
idebAnosFinais,,AM,2015,4.4,migracao,2026-09-13,migracao,
idebAnosFinais,,AM,2017,4.5,migracao,2026-09-13,migracao,
idebAnosFinais,,AM,2019,4.6,migracao,2026-09-13,migracao,
idebAnosFinais,,AM,2021,4.7,migracao,2026-09-13,migracao,
idebAnosFinais,,AM,2023,4.8,migracao,2026-09-13,migracao,
idebAnosFinais,,AM,2025,4.9,migracao,2026-09-13,migracao,
idebAnosFinais,,AP,2005,3.5,migracao,2026-09-13,migracao,
idebAnosFinais,,AP,2007,3.5,migracao,2026-09-13,migracao,
idebAnosFinais,,AP,2009,3.6,migracao,2026-09-13,migracao,
idebAnosFinais,,AP,2011,3.7,migracao,2026-09-13,migracao,
idebAnosFinais,,AP,2013,3.6,migracao,2026-09-13,migracao,
idebAnosFinais,,AP,2015,3.7,migracao,2026-09-13,migracao,
idebAnosFinais,,AP,2017,3.8,migracao,2026-09-13,migracao,
idebAnosFinais,,AP,2019,4,migracao,2026-09-13,migracao,
idebAnosFinais,,AP,2021,4.1,migracao,2026-09-13,migracao,
idebAnosFinais,,AP,2023,4.3,migracao,2026-09-13,migracao,
idebAnosFinais,,AP,2025,4.6,migracao,2026-09-13,migracao,
idebAnosFinais,,MA,2005,3,migracao,2026-09-13,migracao,
idebAnosFinais,,MA,2007,3.3,migracao,2026-09-13,migracao,
idebAnosFinais,,MA,2009,3.6,migracao,2026-09-13,migracao,
idebAnosFinais,,MA,2011,3.6,migracao,2026-09-13,migracao,
idebAnosFinais,,MA,2013,3.6,migracao,2026-09-13,migracao,
idebAnosFinais,,MA,2015,3.8,migracao,2026-09-13,migracao,
idebAnosFinais,,MA,2017,3.9,migracao,2026-09-13,migracao,
idebAnosFinais,,MA,2019,4.2,migracao,2026-09-13,migracao,
idebAnosFinais,,MA,2021,4.3,migracao,2026-09-13,migracao,
idebAnosFinais,,MA,2023,4.5,migracao,2026-09-13,migracao,
idebAnosFinais,,MA,2025,4.7,migracao,2026-09-13,migracao,
idebAnosFinais,,MT,2005,3.1,migracao,2026-09-13,migracao,
idebAnosFinais,,MT,2007,3.8,migracao,2026-09-13,migracao,
idebAnosFinais,,MT,2009,4.3,migracao,2026-09-13,migracao,
idebAnosFinais,,MT,2011,4.5,migracao,2026-09-13,migracao,
idebAnosFinais,,MT,2013,4.4,migracao,2026-09-13,migracao,
idebAnosFinais,,MT,2015,4.6,migracao,2026-09-13,migracao,
idebAnosFinais,,MT,2017,4.9,migracao,2026-09-13,migracao,
idebAnosFinais,,MT,2019,4.8,migracao,2026-09-13,migracao,
idebAnosFinais,,MT,2021,4.9,migracao,2026-09-13,migracao,
idebAnosFinais,,MT,2023,4.9,migracao,2026-09-13,migracao,
idebAnosFinais,,MT,2025,5.1,migracao,2026-09-13,migracao,
idebAnosFinais,,PA,2005,3.3,migracao,2026-09-13,migracao,
idebAnosFinais,,PA,2007,3.3,migracao,2026-09-13,migracao,
idebAnosFinais,,PA,2009,3.4,migracao,2026-09-13,migracao,
idebAnosFinais,,PA,2011,3.7,migracao,2026-09-13,migracao,
idebAnosFinais,,PA,2013,3.6,migracao,2026-09-13,migracao,
idebAnosFinais,,PA,2015,3.8,migracao,2026-09-13,migracao,
idebAnosFinais,,PA,2017,3.8,migracao,2026-09-13,migracao,
idebAnosFinais,,PA,2019,4.1,migracao,2026-09-13,migracao,
idebAnosFinais,,PA,2021,4.4,migracao,2026-09-13,migracao,
idebAnosFinais,,PA,2023,4.4,migracao,2026-09-13,migracao,
idebAnosFinais,,PA,2025,4.8,migracao,2026-09-13,migracao,
idebAnosFinais,,RO,2005,3.4,migracao,2026-09-13,migracao,
idebAnosFinais,,RO,2007,3.4,migracao,2026-09-13,migracao,
idebAnosFinais,,RO,2009,3.5,migracao,2026-09-13,migracao,
idebAnosFinais,,RO,2011,3.7,migracao,2026-09-13,migracao,
idebAnosFinais,,RO,2013,3.9,migracao,2026-09-13,migracao,
idebAnosFinais,,RO,2015,4.2,migracao,2026-09-13,migracao,
idebAnosFinais,,RO,2017,4.9,migracao,2026-09-13,migracao,
idebAnosFinais,,RO,2019,4.9,migracao,2026-09-13,migracao,
idebAnosFinais,,RO,2021,4.9,migracao,2026-09-13,migracao,
idebAnosFinais,,RO,2023,4.8,migracao,2026-09-13,migracao,
idebAnosFinais,,RO,2025,4.8,migracao,2026-09-13,migracao,
idebAnosFinais,,RR,2005,3.4,migracao,2026-09-13,migracao,
idebAnosFinais,,RR,2007,3.7,migracao,2026-09-13,migracao,
idebAnosFinais,,RR,2009,3.7,migracao,2026-09-13,migracao,
idebAnosFinais,,RR,2011,3.7,migracao,2026-09-13,migracao,
idebAnosFinais,,RR,2013,3.7,migracao,2026-09-13,migracao,
idebAnosFinais,,RR,2015,3.8,migracao,2026-09-13,migracao,
idebAnosFinais,,RR,2017,4.1,migracao,2026-09-13,migracao,
idebAnosFinais,,RR,2019,4.3,migracao,2026-09-13,migracao,
idebAnosFinais,,RR,2021,4.7,migracao,2026-09-13,migracao,
idebAnosFinais,,RR,2023,4.3,migracao,2026-09-13,migracao,
idebAnosFinais,,RR,2025,4.4,migracao,2026-09-13,migracao,
idebAnosFinais,,TO,2005,3.4,migracao,2026-09-13,migracao,
idebAnosFinais,,TO,2007,3.7,migracao,2026-09-13,migracao,
idebAnosFinais,,TO,2009,3.9,migracao,2026-09-13,migracao,
idebAnosFinais,,TO,2011,4.1,migracao,2026-09-13,migracao,
idebAnosFinais,,TO,2013,3.9,migracao,2026-09-13,migracao,
idebAnosFinais,,TO,2015,4.1,migracao,2026-09-13,migracao,
idebAnosFinais,,TO,2017,4.6,migracao,2026-09-13,migracao,
idebAnosFinais,,TO,2019,4.7,migracao,2026-09-13,migracao,
idebAnosFinais,,TO,2021,4.9,migracao,2026-09-13,migracao,
idebAnosFinais,,TO,2023,4.9,migracao,2026-09-13,migracao,
idebAnosFinais,,TO,2025,4.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,AC,2005,3.4,migracao,2026-09-13,migracao,
idebAnosIniciais,,AC,2007,3.8,migracao,2026-09-13,migracao,
idebAnosIniciais,,AC,2009,4.3,migracao,2026-09-13,migracao,
idebAnosIniciais,,AC,2011,4.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,AC,2013,5.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,AC,2015,5.4,migracao,2026-09-13,migracao,
idebAnosIniciais,,AC,2017,5.8,migracao,2026-09-13,migracao,
idebAnosIniciais,,AC,2019,5.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,AC,2021,5.5,migracao,2026-09-13,migracao,
idebAnosIniciais,,AC,2023,5.8,migracao,2026-09-13,migracao,
idebAnosIniciais,,AC,2025,6.3,migracao,2026-09-13,migracao,
idebAnosIniciais,,AM,2005,3.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,AM,2007,3.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,AM,2009,3.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,AM,2011,4.3,migracao,2026-09-13,migracao,
idebAnosIniciais,,AM,2013,4.7,migracao,2026-09-13,migracao,
idebAnosIniciais,,AM,2015,5.2,migracao,2026-09-13,migracao,
idebAnosIniciais,,AM,2017,5.4,migracao,2026-09-13,migracao,
idebAnosIniciais,,AM,2019,5.5,migracao,2026-09-13,migracao,
idebAnosIniciais,,AM,2021,5.4,migracao,2026-09-13,migracao,
idebAnosIniciais,,AM,2023,5.7,migracao,2026-09-13,migracao,
idebAnosIniciais,,AM,2025,6,migracao,2026-09-13,migracao,
idebAnosIniciais,,AP,2005,3.2,migracao,2026-09-13,migracao,
idebAnosIniciais,,AP,2007,3.4,migracao,2026-09-13,migracao,
idebAnosIniciais,,AP,2009,3.8,migracao,2026-09-13,migracao,
idebAnosIniciais,,AP,2011,4.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,AP,2013,4,migracao,2026-09-13,migracao,
idebAnosIniciais,,AP,2015,4.5,migracao,2026-09-13,migracao,
idebAnosIniciais,,AP,2017,4.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,AP,2019,4.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,AP,2021,4.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,AP,2023,5,migracao,2026-09-13,migracao,
idebAnosIniciais,,AP,2025,5.5,migracao,2026-09-13,migracao,
idebAnosIniciais,,MA,2005,2.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,MA,2007,3.7,migracao,2026-09-13,migracao,
idebAnosIniciais,,MA,2009,3.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,MA,2011,4.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,MA,2013,4.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,MA,2015,4.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,MA,2017,4.8,migracao,2026-09-13,migracao,
idebAnosIniciais,,MA,2019,5,migracao,2026-09-13,migracao,
idebAnosIniciais,,MA,2021,5,migracao,2026-09-13,migracao,
idebAnosIniciais,,MA,2023,5.4,migracao,2026-09-13,migracao,
idebAnosIniciais,,MA,2025,5.7,migracao,2026-09-13,migracao,
idebAnosIniciais,,MT,2005,3.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,MT,2007,4.4,migracao,2026-09-13,migracao,
idebAnosIniciais,,MT,2009,4.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,MT,2011,5.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,MT,2013,5.3,migracao,2026-09-13,migracao,
idebAnosIniciais,,MT,2015,5.7,migracao,2026-09-13,migracao,
idebAnosIniciais,,MT,2017,5.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,MT,2019,5.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,MT,2021,5.8,migracao,2026-09-13,migracao,
idebAnosIniciais,,MT,2023,6,migracao,2026-09-13,migracao,
idebAnosIniciais,,MT,2025,6.3,migracao,2026-09-13,migracao,
idebAnosIniciais,,PA,2005,2.8,migracao,2026-09-13,migracao,
idebAnosIniciais,,PA,2007,3.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,PA,2009,3.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,PA,2011,4.2,migracao,2026-09-13,migracao,
idebAnosIniciais,,PA,2013,4,migracao,2026-09-13,migracao,
idebAnosIniciais,,PA,2015,4.5,migracao,2026-09-13,migracao,
idebAnosIniciais,,PA,2017,4.7,migracao,2026-09-13,migracao,
idebAnosIniciais,,PA,2019,4.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,PA,2021,4.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,PA,2023,5.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,PA,2025,5.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,RO,2005,3.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,RO,2007,4,migracao,2026-09-13,migracao,
idebAnosIniciais,,RO,2009,4.3,migracao,2026-09-13,migracao,
idebAnosIniciais,,RO,2011,4.7,migracao,2026-09-13,migracao,
idebAnosIniciais,,RO,2013,5.2,migracao,2026-09-13,migracao,
idebAnosIniciais,,RO,2015,5.4,migracao,2026-09-13,migracao,
idebAnosIniciais,,RO,2017,5.8,migracao,2026-09-13,migracao,
idebAnosIniciais,,RO,2019,5.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,RO,2021,5.4,migracao,2026-09-13,migracao,
idebAnosIniciais,,RO,2023,5.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,RO,2025,6.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,RR,2005,3.7,migracao,2026-09-13,migracao,
idebAnosIniciais,,RR,2007,4.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,RR,2009,4.3,migracao,2026-09-13,migracao,
idebAnosIniciais,,RR,2011,4.7,migracao,2026-09-13,migracao,
idebAnosIniciais,,RR,2013,5,migracao,2026-09-13,migracao,
idebAnosIniciais,,RR,2015,5.2,migracao,2026-09-13,migracao,
idebAnosIniciais,,RR,2017,5.5,migracao,2026-09-13,migracao,
idebAnosIniciais,,RR,2019,5.7,migracao,2026-09-13,migracao,
idebAnosIniciais,,RR,2021,5.5,migracao,2026-09-13,migracao,
idebAnosIniciais,,RR,2023,5.5,migracao,2026-09-13,migracao,
idebAnosIniciais,,RR,2025,5.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,TO,2005,3.5,migracao,2026-09-13,migracao,
idebAnosIniciais,,TO,2007,4.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,TO,2009,4.5,migracao,2026-09-13,migracao,
idebAnosIniciais,,TO,2011,4.9,migracao,2026-09-13,migracao,
idebAnosIniciais,,TO,2013,5.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,TO,2015,5.1,migracao,2026-09-13,migracao,
idebAnosIniciais,,TO,2017,5.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,TO,2019,5.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,TO,2021,5.3,migracao,2026-09-13,migracao,
idebAnosIniciais,,TO,2023,5.6,migracao,2026-09-13,migracao,
idebAnosIniciais,,TO,2025,5.9,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AC,2005,3.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AC,2007,3.5,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AC,2009,3.5,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AC,2011,3.4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AC,2013,3.4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AC,2015,3.6,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AC,2017,3.8,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AC,2019,3.9,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AC,2021,4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AC,2023,4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AC,2025,4.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AM,2005,2.4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AM,2007,2.9,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AM,2009,3.3,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AM,2011,3.5,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AM,2013,3.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AM,2015,3.7,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AM,2017,3.5,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AM,2019,3.6,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AM,2021,3.7,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AM,2023,3.8,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AM,2025,3.8,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AP,2005,2.9,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AP,2007,2.8,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AP,2009,3.1,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AP,2011,3.1,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AP,2013,3,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AP,2015,3.3,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AP,2017,3.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AP,2019,3.4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AP,2021,3.3,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AP,2023,3.8,migracao,2026-09-13,migracao,
idebEnsinoMedio,,AP,2025,4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MA,2005,2.7,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MA,2007,3,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MA,2009,3.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MA,2011,3.1,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MA,2013,3,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MA,2015,3.3,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MA,2017,3.5,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MA,2019,3.8,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MA,2021,3.6,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MA,2023,3.8,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MA,2025,3.9,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MT,2005,3.1,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MT,2007,3.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MT,2009,3.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MT,2011,3.3,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MT,2013,3,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MT,2015,3.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MT,2017,3.5,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MT,2019,3.6,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MT,2021,3.8,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MT,2023,4.4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,MT,2025,4.4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,PA,2005,2.8,migracao,2026-09-13,migracao,
idebEnsinoMedio,,PA,2007,2.7,migracao,2026-09-13,migracao,
idebEnsinoMedio,,PA,2009,3.1,migracao,2026-09-13,migracao,
idebEnsinoMedio,,PA,2011,2.8,migracao,2026-09-13,migracao,
idebEnsinoMedio,,PA,2013,2.9,migracao,2026-09-13,migracao,
idebEnsinoMedio,,PA,2015,3.1,migracao,2026-09-13,migracao,
idebEnsinoMedio,,PA,2017,3.1,migracao,2026-09-13,migracao,
idebEnsinoMedio,,PA,2019,3.4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,PA,2021,3.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,PA,2023,4.4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,PA,2025,4.6,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RO,2005,3.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RO,2007,3.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RO,2009,3.7,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RO,2011,3.7,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RO,2013,3.6,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RO,2015,3.6,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RO,2017,4,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RO,2019,4.3,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RO,2021,4.1,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RO,2023,4.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RO,2025,4.2,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RR,2005,3.5,migracao,2026-09-13,migracao,
idebEnsinoMedio,,RR,2007,3.5,migracao,2026-09-13,migracao,
